address,wardLat,wardLon,wardBounds,wardFormattedAddress
"Xã Tân Nguyên, Huyện Yên Bình, Tỉnh Yên Bái",21.931244,104.7871,"21.904986,104.744339 – 21.967803,104.815321","Tân Nguyên, Yên Bình, Yên Bái, Vietnam"
"Xã Phúc Ninh, Huyện Yên Bình, Tỉnh Yên Bái",21.938511,104.898006,"21.908967,104.857893 – 21.958171,104.931965","Phúc Ninh, Yên Bình, Yên Bái, Vietnam"
"Thị trấn Sơn Thịnh, Huyện Văn Chấn, Tỉnh Yên Bái",21.57031,104.594663,"21.529103,104.552776 – 21.593,104.628106","Sơn Thịnh, Văn Chấn District, Yên Bái, Vietnam"
"Xã Suối Bu, Huyện Văn Chấn, Tỉnh Yên Bái",21.56511,104.652952,"21.486616,104.622717 – 21.597627,104.689064","Suối Bu, Văn Chấn, Yên Bái, Vietnam"
"Xã Nghĩa Sơn, Huyện Văn Chấn, Tỉnh Yên Bái",21.604965,104.466507,"21.594674,104.4417 – 21.621167,104.496868","Nghĩa Sơn, Tx. Nghĩa Lộ, Yên Bái, Vietnam"
"Xã Suối Giàng, Huyện Văn Chấn, Tỉnh Yên Bái",21.622185,104.600491,"21.576238,104.542079 – 21.662294,104.651341","Suối Giàng, Tx. Nghĩa Lộ, Yên Bái, Vietnam"
"Xã Làng Nhì, Huyện Trạm Tấu, Tỉnh Yên Bái",21.502028,104.536689,"21.409845,104.458695 – 21.517202,104.576883","Làng Nhì, Trạm Tấu, Yên Bái, Vietnam"
"Xã Bản Công, Huyện Trạm Tấu, Tỉnh Yên Bái",21.458403,104.344279,"21.388068,104.280811 – 21.522392,104.409943","Bản Công, Trạm Tấu, Yên Bái, Vietnam"
"Xã Bản Mù, Huyện Trạm Tấu, Tỉnh Yên Bái",21.391007,104.44904,"21.35206,104.383464 – 21.477831,104.526887","Bản Mù, Trạm Tấu, Yên Bái, Vietnam"
"Xã Hát Lừu, Huyện Trạm Tấu, Tỉnh Yên Bái",21.436359,104.39665,"21.423509,104.355655 – 21.510095,104.418011","Hát Lừu, Trạm Tấu, Yên Bái, Vietnam"
"Thị trấn Nông trường Liên Sơn, Huyện Văn Chấn, Tỉnh Yên Bái",21.652667,104.486888,"21.62787,104.469123 – 21.676891,104.512124","tt. Nông trường Liên Sơn, Tx. Nghĩa Lộ, Yên Bái, Vietnam"
"Thị trấn Nông trường Trần Phú, Huyện Văn Chấn, Tỉnh Yên Bái",21.461552,104.769596,"21.428382,104.713612 – 21.491089,104.80794","Trần Phú, Yên Bái, Văn Chấn District, Yên Bái, Vietnam"
"Xã Tú Lệ, Huyện Văn Chấn, Tỉnh Yên Bái",21.789988,104.296643,"21.748578,104.265876 – 21.814413,104.336772","Tú Lệ, Văn Chấn, Yên Bái, Vietnam"
"Xã Nậm Búng, Huyện Văn Chấn, Tỉnh Yên Bái",21.725396,104.355916,"21.66724,104.29244 – 21.793534,104.401488","Nậm Búng, Văn Chấn, Yên Bái, Vietnam"
"Xã Gia Hội, Huyện Văn Chấn, Tỉnh Yên Bái",21.731915,104.414111,"21.699701,104.382176 – 21.76213,104.462042","Gia Hội, Văn Chấn, Yên Bái, Vietnam"
"Xã Sùng Đô, Huyện Văn Chấn, Tỉnh Yên Bái",21.721578,104.530572,"21.676652,104.501567 – 21.760576,104.572077","Sùng Đô, Văn Chấn District, Yên Bái, Vietnam"
"Xã Nậm Mười, Huyện Văn Chấn, Tỉnh Yên Bái",21.725724,104.483977,"21.692763,104.455562 – 21.754996,104.511609","Nậm Mười, Văn Chấn, Yên Bái, Vietnam"
"Xã An Lương, Huyện Văn Chấn, Tỉnh Yên Bái",21.717418,104.577181,"21.615343,104.548216 – 21.742639,104.67679","An Lương, Văn Chấn, Yên Bái, Vietnam"
"Xã Nậm Lành, Huyện Văn Chấn, Tỉnh Yên Bái",21.659957,104.437396,"21.609039,104.354925 – 21.716447,104.475088","Nậm Lành, Tx. Nghĩa Lộ, Yên Bái, Vietnam"
"Xã Sơn Lương, Huyện Văn Chấn, Tỉnh Yên Bái",21.684439,104.4898,"21.657668,104.453545 – 21.707436,104.531736","Sơn Lương, Văn Chấn, Yên Bái, Vietnam"
"Xã Suối Quyền, Huyện Văn Chấn, Tỉnh Yên Bái",21.65597,104.548048,"21.625596,104.508305 – 21.688177,104.59362","Suối Quyền, Tx. Nghĩa Lộ, Yên Bái, Vietnam"
"Xã Bảo Ái, Huyện Yên Bình, Tỉnh Yên Bái",21.903698,104.833788,"21.853612,104.780989 – 21.962629,104.869137","Bảo Ái, Yên Bình, Yên Bái, Vietnam"
"Xã Xuân Lai, Huyện Yên Bình, Tỉnh Yên Bái",21.919323,104.979775,"21.896982,104.91776 – 21.938149,105.020971","Xuân Lai, Yên Bình, Yên Bái, Vietnam"
"Xã Đồng Chum, Huyện Đà Bắc, Tỉnh Hòa Bình",20.960575,104.973933,"20.916357,104.919942 – 20.985684,105.042822","Đồng Chum, Đà Bắc District, Hoa Binh, Vietnam"
"Xã Hợp Thành, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.955203,105.354101,"20.917695,105.336134 – 20.979341,105.380693","Hợp Thành, Kỳ Sơn, Hoa Binh, Vietnam"
"Xã Yên Mông, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.909323,105.332145,"20.902678,105.327644 – 20.913181,105.336227","Yên Mông, Tp. Hòa Bình, Hòa Bình, Vietnam"
"Phường Quỳnh Lâm, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.814828,105.365813,"20.802155,105.343829 – 20.837516,105.388335","Quỳnh Lâm, Hoa Binh, Vietnam"
"Phường Dân Chủ, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.795316,105.357029,"20.781876,105.342371 – 20.816682,105.375755","Dân Chủ, Hoa Binh, Vietnam"
"Xã Hòa Bình, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.854993,105.307265,"20.817876,105.291497 – 20.90301,105.32889","Hòa Bình, Hoa Binh, Vietnam"
"Phường Thống Nhất, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.769466,105.354101,"20.743388,105.331336 – 20.789536,105.379626","Thống Nhất, Hoa Binh, Vietnam"
"Phường Kỳ Sơn, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.882378,105.357029,"20.87845,105.341231 – 20.898737,105.370369","Kỳ Sơn, Hoa Binh, Vietnam"
"Xã Thịnh Minh, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.987879,105.377525,"20.961212,105.346585 – 21.02434,105.393292","Phú Minh, Kỳ Sơn, Hoa Binh, Vietnam"
"Xã Quang Tiến, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.939292,105.400951,"20.92499,105.365117 – 20.961439,105.433911","Phúc Tiến, Kỳ Sơn, Hoa Binh, Vietnam"
"Xã Mông Sơn, Huyện Yên Bình, Tỉnh Yên Bái",21.873998,104.903845,"21.831704,104.86948 – 21.930466,104.954024","Mông Sơn, Yên Bình, Yên Bái, Vietnam"
"Xã Mông Hóa, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.903394,105.412665,"20.868173,105.364001 – 20.931963,105.443672","Mông Hóa, Kỳ Sơn, Hòa Bình, Vietnam"
"Phường Trung Minh, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.86233,105.354101,"20.836928,105.338132 – 20.884316,105.37905","Trung Minh, Hoa Binh, Vietnam"
"Xã Độc Lập, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.823224,105.400951,"20.778906,105.373306 – 20.860737,105.436306","Độc Lập, Tp. Hòa Bình, Hòa Bình, Vietnam"
"Thị trấn Đà Bắc, Huyện Đà Bắc, Tỉnh Hòa Bình",20.874563,105.251663,"20.866812,105.226235 – 20.887583,105.272927","Đà Bắc, Hoa Binh, Vietnam"
"Xã Nánh Nghê, Huyện Đà Bắc, Tỉnh Hòa Bình",21.035319,104.904768,"21.03397,104.903419 – 21.036668,104.906117","Nánh Nghê, Đà Bắc, Hòa Bình, Vietnam"
"Xã Giáp Đắt, Huyện Đà Bắc, Tỉnh Hòa Bình",21.030326,104.973933,"20.983421,104.945396 – 21.060222,105.02082","Giáp Đắt, Đà Bắc District, Hoa Binh, Vietnam"
"Xã Mường Chiềng, Huyện Đà Bắc, Tỉnh Hòa Bình",21.0097,104.958728,"20.965609,104.879916 – 21.027116,104.996969","Mường Chiềng, Đà Bắc District, Hoa Binh, Vietnam"
"Phường Phương Lâm, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.814863,105.333609,"20.802577,105.325069 – 20.824641,105.343866","Phương Lâm, Hoa Binh, Vietnam"
"Phường Đồng Tiến, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.83014,105.357029,"20.817741,105.340004 – 20.839,105.36644","Đồng Tiến, Hoa Binh, Vietnam"
"Phường Tân Thịnh, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.830623,105.339958,"20.807632,105.310993 – 20.836112,105.347128","Tân Thịnh, Hoa Binh, Vietnam"
"Phường Hữu Nghị, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.832809,105.327754,"20.823999,105.315285 – 20.842529,105.34112","Hữu Nghị, Hoa Binh, Vietnam"
"Xã Cảm Ân, Huyện Yên Bình, Tỉnh Yên Bái",21.860303,104.862975,"21.827202,104.825707 – 21.92338,104.885316","Cẩm Ân, Yên Bình District, Yên Bái, Vietnam"
"Xã Yên Thành, Huyện Yên Bình, Tỉnh Yên Bái",21.888627,104.997303,"21.852577,104.922781 – 21.905065,105.042386","Yên Thành, Yên Bình, Yên Bái, Vietnam"
"Xã Tân Hương, Huyện Yên Bình, Tỉnh Yên Bái",21.829614,104.880489,"21.789868,104.846048 – 21.875438,104.97488","Tân Hương, Tp. Yên Bái, Yên Bái, Vietnam"
"Xã Phúc An, Huyện Yên Bình, Tỉnh Yên Bái",21.846305,105.014832,"21.82764,104.968271 – 21.865641,105.064831","Phúc An, Yên Bình, Yên Bái, Vietnam"
"Xã Bạch Hà, Huyện Yên Bình, Tỉnh Yên Bái",21.81236,105.067432,"21.787278,105.033631 – 21.842619,105.098219","Bạch Hà, Yên Bình, Yên Bái, Vietnam"
"Xã Vũ Linh, Huyện Yên Bình, Tỉnh Yên Bái",21.812058,105.027839,"21.784448,104.957457 – 21.837838,105.055218","Vũ Linh, Yên Bình, Yên Bái, Vietnam"
"Xã Đại Đồng, Huyện Yên Bình, Tỉnh Yên Bái",21.783004,104.944726,"21.743875,104.889436 – 21.808436,104.98518","Đại Đồng, Tp. Yên Bái, Yên Bái, Vietnam"
"Xã Vĩnh Kiên, Huyện Yên Bình, Tỉnh Yên Bái",21.770187,105.020676,"21.747622,104.978657 – 21.800228,105.057278","Vĩnh Kiên, Yên Bình, Yên Bái, Vietnam"
"Xã Thịnh Hưng, Huyện Yên Bình, Tỉnh Yên Bái",21.707853,105.003146,"21.673023,104.971468 – 21.748459,105.027945","Thịnh Hưng, Tp. Yên Bái, Yên Bái, Vietnam"
"Xã Hán Đà, Huyện Yên Bình, Tỉnh Yên Bái",21.726792,105.049897,"21.699302,105.011144 – 21.743117,105.09087","Hán Đà, Yên Bình, Yên Bái, Vietnam"
"Xã Phú Thịnh, Huyện Yên Bình, Tỉnh Yên Bái",21.711078,104.968091,"21.686462,104.943981 – 21.726494,104.984665","Phú Thịnh, Tp. Yên Bái, Yên Bái, Vietnam"
"Xã Đại Minh, Huyện Yên Bình, Tỉnh Yên Bái",21.693471,105.064509,"21.679045,105.028353 – 21.712061,105.098176","Đại Minh, Yên Bình, Yên Bái, Vietnam"
"Phường Thái Bình, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.784269,105.318973,"20.754765,105.294926 – 20.804247,105.344964","Thái Bình, Hòa Bình, Vietnam"
"Phường Tân Hòa, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.855494,105.333609,"20.841567,105.322151 – 20.874531,105.343094","Tân Hòa, Hoa Binh, Vietnam"
"Phường Thịnh Lang, Thành phố Hòa Bình, Tỉnh Hòa Bình",20.841232,105.346782,"20.828612,105.338202 – 20.85432,105.355539","Thịnh Lang, Hoa Binh, Vietnam"
"Xã Pá Hu, Huyện Trạm Tấu, Tỉnh Yên Bái",21.489507,104.454862,"21.444201,104.413033 – 21.523829,104.500795","Pá Hu, Trạm Tấu, Yên Bái, Vietnam"
"Xã Tà Si Láng, Huyện Trạm Tấu, Tỉnh Yên Bái",21.482468,104.600491,"21.409525,104.545083 – 21.531853,104.660568","Tà Si Láng, Trạm Tấu, Yên Bái, Vietnam"
"Xã Trạm Tấu, Huyện Trạm Tấu, Tỉnh Yên Bái",21.51485,104.431575,"21.483747,104.385526 – 21.551368,104.485792","Trạm Tấu, Tram Tau, Yên Bái, Vietnam"
"Xã An Thịnh, Huyện Văn Yên, Tỉnh Yên Bái",21.880483,104.641293,"21.843136,104.60495 – 21.908569,104.682541","An Thịnh, Văn Yên, Yên Bái, Vietnam"
"Xã Đông An, Huyện Văn Yên, Tỉnh Yên Bái",21.952406,104.553874,"21.921827,104.520235 – 22.001231,104.595294","Đông An, Văn Yên, Yên Bái, Vietnam"
"Xã Đông Cuông, Huyện Văn Yên, Tỉnh Yên Bái",21.953499,104.606319,"21.923061,104.581089 – 21.980857,104.643145","Đông Cuông, Văn Yên, Yên Bái, Vietnam"
"Xã Phong Dụ Hạ, Huyện Văn Yên, Tỉnh Yên Bái",21.937471,104.460685,"21.887584,104.383593 – 21.967962,104.528604","Phong Du Hạ, Văn Yên, Yên Bái, Vietnam"
"Xã Mậu Đông, Huyện Văn Yên, Tỉnh Yên Bái",21.920702,104.647122,"21.883363,104.629154 – 21.967246,104.697132","Mậu Đông, Văn Yên, Yên Bái, Vietnam"
"Xã Ngòi A, Huyện Văn Yên, Tỉnh Yên Bái",21.914353,104.717095,"21.884518,104.668379 – 21.95443,104.748974","Ngòi A, Văn Yên, Yên Bái, Vietnam"
"Xã Xuân Tầm, Huyện Văn Yên, Tỉnh Yên Bái",21.886712,104.507272,"21.825449,104.470882 – 21.937313,104.566026","Xuân Tầm, Văn Yên, Yên Bái, Vietnam"
"Xã Tân Hợp, Huyện Văn Yên, Tỉnh Yên Bái",21.88044,104.577181,"21.843176,104.526329 – 21.93182,104.645548","Tân Hợp, Văn Yên, Yên Bái, Vietnam"
"Xã Yên Thái, Huyện Văn Yên, Tỉnh Yên Bái",21.886828,104.763762,"21.860304,104.709663 – 21.916134,104.790945","Yên Thái, Văn Yên, Yên Bái, Vietnam"
"Xã Phình Hồ, Huyện Trạm Tấu, Tỉnh Yên Bái",21.527742,104.538152,"21.499993,104.500322 – 21.554686,104.609714","Phình Hồ, Tx. Nghĩa Lộ, Yên Bái, Vietnam"
"Xã Phong Dụ Thượng, Huyện Văn Yên, Tỉnh Yên Bái",21.810368,104.44904,"21.742599,104.337759 – 21.905862,104.517489","Phong Du Thượng, Văn Yên, Yên Bái, Vietnam"
"Xã Yên Hợp, Huyện Văn Yên, Tỉnh Yên Bái",21.851925,104.699599,"21.827082,104.669581 – 21.871695,104.730263","Yên Hợp, Văn Yên, Yên Bái, Vietnam"
"Xã Đại Sơn, Huyện Văn Yên, Tỉnh Yên Bái",21.835953,104.553874,"21.775243,104.503198 – 21.86831,104.650097","Đại Sơn, Văn Yên, Yên Bái, Vietnam"
"Xã Đại Phác, Huyện Văn Yên, Tỉnh Yên Bái",21.845557,104.641293,"21.804054,104.628639 – 21.866358,104.662199","Đại Phác, Văn Yên, Yên Bái, Vietnam"
"Xã Yên Phú, Huyện Văn Yên, Tỉnh Yên Bái",21.830756,104.676274,"21.81019,104.650269 – 21.8658,104.695501","Yên Phú, Văn Yên, Yên Bái, Vietnam"
"Xã Xuân Ái, Huyện Văn Yên, Tỉnh Yên Bái",21.814892,104.722928,"21.793614,104.692411 – 21.846044,104.745712","Xuân Ái, Văn Yên, Yên Bái, Vietnam"
"Xã Viễn Sơn, Huyện Văn Yên, Tỉnh Yên Bái",21.776793,104.693767,"21.725776,104.650269 – 21.819035,104.717045","Viễn Sơn, Văn Yên, Yên Bái, Vietnam"
"Xã Quang Minh, Huyện Văn Yên, Tỉnh Yên Bái",21.992667,104.623805,"21.935403,104.584093 – 22.02558,104.680567","Quang Minh, Văn Yên, Yên Bái, Vietnam"
"Xã An Bình, Huyện Văn Yên, Tỉnh Yên Bái",22.020173,104.577181,"21.967405,104.535513 – 22.046027,104.614735","An Bình, Văn Yên, Yên Bái, Vietnam"
"Xã Châu Quế Hạ, Huyện Văn Yên, Tỉnh Yên Bái",21.992582,104.495624,"21.952121,104.42522 – 22.067744,104.549332","Châu Quế Hạ, Văn Yên, Yên Bái, Vietnam"
"Xã Châu Quế Thượng, Huyện Văn Yên, Tỉnh Yên Bái",22.058132,104.414111,"21.977195,104.37398 – 22.119835,104.465218","Châu Quế Thượng, Văn Yên, Yên Bái, Vietnam"
"Xã Yên Thắng, Huyện Lục Yên, Tỉnh Yên Bái",22.126998,104.74626,"22.103573,104.726486 – 22.157161,104.771462","Yên Thắng, Lục Yên, Yên Bái, Vietnam"
"Xã Khánh Hòa, Huyện Lục Yên, Tỉnh Yên Bái",22.087924,104.600491,"22.040498,104.560661 – 22.127826,104.669538","Khánh Hòa, Lục Yên, Yên Bái, Vietnam"
"Xã Vĩnh Lạc, Huyện Lục Yên, Tỉnh Yên Bái",22.095128,104.839625,"22.073232,104.816437 – 22.121624,104.880037","Vĩnh Lạc, Lục Yên, Yên Bái, Vietnam"
"Xã Liễu Đô, Huyện Lục Yên, Tỉnh Yên Bái",22.086722,104.804607,"22.048732,104.779358 – 22.116535,104.825492","Liễu Đô, Lục Yên, Yên Bái, Vietnam"
"Xã Động Quan, Huyện Lục Yên, Tỉnh Yên Bái",22.08156,104.670443,"22.045351,104.638939 – 22.114388,104.735413","Động Quan, Lục Yên, Yên Bái, Vietnam"
"Xã Tân Lập, Huyện Lục Yên, Tỉnh Yên Bái",22.056102,104.757928,"22.016668,104.7152 – 22.093752,104.796653","Tân Lập, Lục Yên, Yên Bái, Vietnam"
"Xã Minh Tiến, Huyện Lục Yên, Tỉnh Yên Bái",22.064426,104.857137,"22.01814,104.796739 – 22.080669,104.879909","Minh Tiến, Lục Yên, Yên Bái, Vietnam"
"Xã Trúc Lâu, Huyện Lục Yên, Tỉnh Yên Bái",22.037119,104.647122,"22.011257,104.604092 – 22.081703,104.683271","Trúc Lâu, Lục Yên, Yên Bái, Vietnam"
"Xã Phúc Lợi, Huyện Lục Yên, Tỉnh Yên Bái",22.009593,104.693767,"21.947743,104.642286 – 22.074187,104.757643","Phúc Lợi, Lục Yên, Yên Bái, Vietnam"
"Xã Phan Thanh, Huyện Lục Yên, Tỉnh Yên Bái",21.994709,104.792936,"21.932616,104.753909 – 22.048652,104.838409","Phan Thanh, Lục Yên, Yên Bái, Vietnam"
"Xã An Phú, Huyện Lục Yên, Tỉnh Yên Bái",21.996775,104.833788,"21.933213,104.799743 – 22.032741,104.872141","An Phú, Lục Yên, Yên Bái, Vietnam"
"Xã Trung Tâm, Huyện Lục Yên, Tỉnh Yên Bái",21.979926,104.763762,"21.931581,104.706488 – 22.012769,104.79691","Trung Tâm, Lục Yên, Yên Bái, Vietnam"
"Thị trấn Mậu A, Huyện Văn Yên, Tỉnh Yên Bái",21.878379,104.696683,"21.864924,104.675245 – 21.891726,104.715843","Mậu A, Văn Yên District, Yên Bái, Vietnam"
"Xã Lang Thíp, Huyện Văn Yên, Tỉnh Yên Bái",22.149242,104.437396,"22.087628,104.38282 – 22.201154,104.484444","Lang Thíp, Văn Yên, Yên Bái, Vietnam"
"Xã Lâm Giang, Huyện Văn Yên, Tỉnh Yên Bái",22.073065,104.507272,"22.014599,104.452772 – 22.145595,104.589415","Lâm Giang, Văn Yên, Yên Bái, Vietnam"
"Xã Mỏ Vàng, Huyện Văn Yên, Tỉnh Yên Bái",21.734434,104.647122,"21.662653,104.594951 – 21.808397,104.693999","Mỏ Vàng, Văn Yên, Yên Bái, Vietnam"
"Xã Nà Hẩu, Huyện Văn Yên, Tỉnh Yên Bái",21.763996,104.577181,"21.718839,104.509764 – 21.80748,104.61319","Nà Hẩu, Văn Yên, Yên Bái, Vietnam"
"Thị trấn Mù Cang Chải, Huyện Mù Căng Chải, Tỉnh Yên Bái",21.852831,104.08361,"21.828626,104.070718 – 21.8634,104.117067","Mù Cang Chải, Mù Cang Chải District, Yên Bái, Vietnam"
"Xã Minh Quán, Huyện Trấn Yên, Tỉnh Yên Bái",21.648776,104.886328,"21.609637,104.868472 – 21.664268,104.936535","Minh Quân, Tp. Yên Bái, Yên Bái, Vietnam"
"Xã Cường Thịnh, Huyện Trấn Yên, Tỉnh Yên Bái",21.754535,104.874651,"21.728926,104.852142 – 21.787079,104.897547","Cường Thịnh, Yên Bái, Vietnam"
"Xã Kiên Thành, Huyện Trấn Yên, Tỉnh Yên Bái",21.729164,104.752382,"21.64626,104.684601 – 21.784648,104.784631","Kiên Thành, Trấn Yên District, Yên Bái, Vietnam"
"Xã Y Can, Huyện Trấn Yên, Tỉnh Yên Bái",21.716501,104.781265,"21.676054,104.753266 – 21.759659,104.833345","Y Can, Tp. Yên Bái, Yên Bái, Vietnam"
"Xã Lương Thịnh, Huyện Trấn Yên, Tỉnh Yên Bái",21.651972,104.7871,"21.609797,104.716187 – 21.722667,104.826994","Lương Thịnh, Yên Bái, Vietnam"
"Xã Việt Cường, Huyện Trấn Yên, Tỉnh Yên Bái",21.62235,104.857137,"21.592719,104.80691 – 21.670391,104.891753","Việt Cường, Tp. Yên Bái, Yên Bái, Vietnam"
"Xã Minh Quân, Huyện Trấn Yên, Tỉnh Yên Bái",21.648776,104.886328,"21.609637,104.868472 – 21.664268,104.936535","Minh Quân, Tp. Yên Bái, Yên Bái, Vietnam"
"Xã Hồng Ca, Huyện Trấn Yên, Tỉnh Yên Bái",21.590556,104.693767,"21.532212,104.647522 – 21.666043,104.746313","Hồng Ca, Trấn Yên, Yên Bái, Vietnam"
"Xã Hưng Thịnh, Huyện Trấn Yên, Tỉnh Yên Bái",21.599082,104.792936,"21.563389,104.762207 – 21.630666,104.813651","Hưng Thịnh, Trấn Yên District, Yên Bái, Vietnam"
"Xã Hưng Khánh, Huyện Trấn Yên, Tỉnh Yên Bái",21.567332,104.757928,"21.532053,104.725971 – 21.615941,104.782319","Hưng Khánh, Trấn Yên, Yên Bái, Vietnam"
"Xã Việt Hồng, Huyện Trấn Yên, Tỉnh Yên Bái",21.577934,104.833788,"21.533011,104.794893 – 21.597906,104.870167","Việt Hồng, Trấn Yên, Yên Bái, Vietnam"
