old_wardCode,old_districtCode,old_provinceCode,old_ward,old_district,old_province,old_fullAddress,new_wardCode,new_provinceCode,new_ward,new_province,new_fullAddress,notSure,note
07489,218,24,Xã Vô Tranh,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Vô Tranh, Huyện Lục Nam, Tỉnh Bắc Giang",07489,24,Xã Trường Sơn,Bắc Ninh,"Xã Trường Sơn, Bắc Ninh",False,
07498,218,24,Xã Yên Sơn,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Yên Sơn, Huyện Lục Nam, Tỉnh Bắc Giang",07498,24,Xã Bắc Lũng,Bắc Ninh,"Xã Bắc Lũng, Bắc Ninh",False,
07522,218,24,Xã Đan Hội,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Đan Hội, Huyện Lục Nam, Tỉnh Bắc Giang",07519,24,Xã Cẩm Lý,Bắc Ninh,"Xã Cẩm Lý, Bắc Ninh",False,
07450,218,24,Xã Đông Hưng,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Đông Hưng, Huyện Lục Nam, Tỉnh Bắc Giang",07450,24,Xã Đông Phú,Bắc Ninh,"Xã Đông Phú, Bắc Ninh",False,
07453,218,24,Xã Đông Phú,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Đông Phú, Huyện Lục Nam, Tỉnh Bắc Giang",07450,24,Xã Đông Phú,Bắc Ninh,"Xã Đông Phú, Bắc Ninh",False,
07573,219,24,Thị trấn Biển Động,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Thị trấn Biển Động, Huyện Lục Ngạn, Tỉnh Bắc Giang",07573,24,Xã Biển Động,Bắc Ninh,"Xã Biển Động, Bắc Ninh",False,
07582,219,24,Thị trấn Phì Điền,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Thị trấn Phì Điền, Huyện Lục Ngạn, Tỉnh Bắc Giang",07582,24,Xã Lục Ngạn,Bắc Ninh,"Xã Lục Ngạn, Bắc Ninh",False,
07555,219,24,Xã Biên Sơn,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Biên Sơn, Huyện Lục Ngạn, Tỉnh Bắc Giang",07537,24,Xã Biên Sơn,Bắc Ninh,"Xã Biên Sơn, Bắc Ninh",False,
07528,219,24,Xã Cấm Sơn,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Cấm Sơn, Huyện Lục Ngạn, Tỉnh Bắc Giang",07531,24,Xã Tân Sơn,Bắc Ninh,"Xã Tân Sơn, Bắc Ninh",False,
07570,219,24,Xã Giáp Sơn,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Giáp Sơn, Huyện Lục Ngạn, Tỉnh Bắc Giang",07582,24,Xã Lục Ngạn,Bắc Ninh,"Xã Lục Ngạn, Bắc Ninh",False,
07543,219,24,Xã Hộ Đáp,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Hộ Đáp, Huyện Lục Ngạn, Tỉnh Bắc Giang",07543,24,Xã Sơn Hải,Bắc Ninh,"Xã Sơn Hải, Bắc Ninh",False,
07564,219,24,Xã Kim Sơn,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Kim Sơn, Huyện Lục Ngạn, Tỉnh Bắc Giang",07573,24,Xã Biển Động,Bắc Ninh,"Xã Biển Động, Bắc Ninh",False,
07534,219,24,Xã Phong Minh,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Phong Minh, Huyện Lục Ngạn, Tỉnh Bắc Giang",07534,24,Xã Sa Lý,Bắc Ninh,"Xã Sa Lý, Bắc Ninh",False,
07537,219,24,Xã Phong Vân,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Phong Vân, Huyện Lục Ngạn, Tỉnh Bắc Giang",07537,24,Xã Biên Sơn,Bắc Ninh,"Xã Biên Sơn, Bắc Ninh",False,
07597,219,24,Xã Phú Nhuận,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Phú Nhuận, Huyện Lục Ngạn, Tỉnh Bắc Giang",07573,24,Xã Biển Động,Bắc Ninh,"Xã Biển Động, Bắc Ninh",False,
07540,219,24,Xã Sa Lý,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Sa Lý, Huyện Lục Ngạn, Tỉnh Bắc Giang",07534,24,Xã Sa Lý,Bắc Ninh,"Xã Sa Lý, Bắc Ninh",False,
07546,219,24,Xã Sơn Hải,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Sơn Hải, Huyện Lục Ngạn, Tỉnh Bắc Giang",07543,24,Xã Sơn Hải,Bắc Ninh,"Xã Sơn Hải, Bắc Ninh",False,
07567,219,24,Xã Tân Hoa,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Tân Hoa, Huyện Lục Ngạn, Tỉnh Bắc Giang",07582,24,Xã Lục Ngạn,Bắc Ninh,"Xã Lục Ngạn, Bắc Ninh",False,
07594,219,24,Xã Tân Lập,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Tân Lập, Huyện Lục Ngạn, Tỉnh Bắc Giang",07594,24,Xã Đèo Gia,Bắc Ninh,"Xã Đèo Gia, Bắc Ninh",False,
07606,219,24,Xã Tân Mộc,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Tân Mộc, Huyện Lục Ngạn, Tỉnh Bắc Giang",07603,24,Xã Nam Dương,Bắc Ninh,"Xã Nam Dương, Bắc Ninh",False,
07588,219,24,Xã Tân Quang,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Tân Quang, Huyện Lục Ngạn, Tỉnh Bắc Giang",07582,24,Xã Lục Ngạn,Bắc Ninh,"Xã Lục Ngạn, Bắc Ninh",False,
07531,219,24,Xã Tân Sơn,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Tân Sơn, Huyện Lục Ngạn, Tỉnh Bắc Giang",07531,24,Xã Tân Sơn,Bắc Ninh,"Xã Tân Sơn, Bắc Ninh",False,
07609,219,24,Xã Đèo Gia,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Đèo Gia, Huyện Lục Ngạn, Tỉnh Bắc Giang",07594,24,Xã Đèo Gia,Bắc Ninh,"Xã Đèo Gia, Bắc Ninh",False,
07591,219,24,Xã Đồng Cốc,Huyện Lục Ngạn,Tỉnh Bắc Giang,"Xã Đồng Cốc, Huyện Lục Ngạn, Tỉnh Bắc Giang",07582,24,Xã Lục Ngạn,Bắc Ninh,"Xã Lục Ngạn, Bắc Ninh",False,
07615,220,24,Thị trấn An Châu,Huyện Sơn Động,Tỉnh Bắc Giang,"Thị trấn An Châu, Huyện Sơn Động, Tỉnh Bắc Giang",07615,24,Xã Sơn Động,Bắc Ninh,"Xã Sơn Động, Bắc Ninh",False,
07616,220,24,Thị trấn Tây Yên Tử,Huyện Sơn Động,Tỉnh Bắc Giang,"Thị trấn Tây Yên Tử, Huyện Sơn Động, Tỉnh Bắc Giang",07616,24,Xã Tây Yên Tử,Bắc Ninh,"Xã Tây Yên Tử, Bắc Ninh",False,
07660,220,24,Xã An Bá,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã An Bá, Huyện Sơn Động, Tỉnh Bắc Giang",07615,24,Xã Sơn Động,Bắc Ninh,"Xã Sơn Động, Bắc Ninh",False,
07645,220,24,Xã An Lạc,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã An Lạc, Huyện Sơn Động, Tỉnh Bắc Giang",07654,24,Xã An Lạc,Bắc Ninh,"Xã An Lạc, Bắc Ninh",False,
07642,220,24,Xã Cẩm Đàn,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Cẩm Đàn, Huyện Sơn Động, Tỉnh Bắc Giang",07642,24,Xã Yên Định,Bắc Ninh,"Xã Yên Định, Bắc Ninh",False,
07666,220,24,Xã Dương Hưu,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Dương Hưu, Huyện Sơn Động, Tỉnh Bắc Giang",07672,24,Xã Dương Hưu,Bắc Ninh,"Xã Dương Hưu, Bắc Ninh",False,
07636,220,24,Xã Giáo Liêm,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Giáo Liêm, Huyện Sơn Động, Tỉnh Bắc Giang",07627,24,Xã Đại Sơn,Bắc Ninh,"Xã Đại Sơn, Bắc Ninh",False,
07624,220,24,Xã Hữu Sản,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Hữu Sản, Huyện Sơn Động, Tỉnh Bắc Giang",07621,24,Xã Vân Sơn,Bắc Ninh,"Xã Vân Sơn, Bắc Ninh",False,
07672,220,24,Xã Long Sơn,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Long Sơn, Huyện Sơn Động, Tỉnh Bắc Giang",07672,24,Xã Dương Hưu,Bắc Ninh,"Xã Dương Hưu, Bắc Ninh",False,
07654,220,24,Xã Lệ Viễn,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Lệ Viễn, Huyện Sơn Động, Tỉnh Bắc Giang",07654,24,Xã An Lạc,Bắc Ninh,"Xã An Lạc, Bắc Ninh",False,
07630,220,24,Xã Phúc Sơn,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Phúc Sơn, Huyện Sơn Động, Tỉnh Bắc Giang",07627,24,Xã Đại Sơn,Bắc Ninh,"Xã Đại Sơn, Bắc Ninh",False,
07678,220,24,Xã Thanh Luận,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Thanh Luận, Huyện Sơn Động, Tỉnh Bắc Giang",07616,24,Xã Tây Yên Tử,Bắc Ninh,"Xã Tây Yên Tử, Bắc Ninh",False,
07663,220,24,Xã Tuấn Đạo,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Tuấn Đạo, Huyện Sơn Động, Tỉnh Bắc Giang",07663,24,Xã Tuấn Đạo,Bắc Ninh,"Xã Tuấn Đạo, Bắc Ninh",False,
07621,220,24,Xã Vân Sơn,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Vân Sơn, Huyện Sơn Động, Tỉnh Bắc Giang",07621,24,Xã Vân Sơn,Bắc Ninh,"Xã Vân Sơn, Bắc Ninh",False,
07648,220,24,Xã Vĩnh An,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Vĩnh An, Huyện Sơn Động, Tỉnh Bắc Giang",07615,24,Xã Sơn Động,Bắc Ninh,"Xã Sơn Động, Bắc Ninh",False,
07651,220,24,Xã Yên Định,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Yên Định, Huyện Sơn Động, Tỉnh Bắc Giang",07642,24,Xã Yên Định,Bắc Ninh,"Xã Yên Định, Bắc Ninh",False,
07627,220,24,Xã Đại Sơn,Huyện Sơn Động,Tỉnh Bắc Giang,"Xã Đại Sơn, Huyện Sơn Động, Tỉnh Bắc Giang",07627,24,Xã Đại Sơn,Bắc Ninh,"Xã Đại Sơn, Bắc Ninh",False,
07339,216,24,Thị trấn Cao Thượng,Huyện Tân Yên,Tỉnh Bắc Giang,"Thị trấn Cao Thượng, Huyện Tân Yên, Tỉnh Bắc Giang",07339,24,Xã Tân Yên,Bắc Ninh,"Xã Tân Yên, Bắc Ninh",False,
07306,216,24,Thị trấn Nhã Nam,Huyện Tân Yên,Tỉnh Bắc Giang,"Thị trấn Nhã Nam, Huyện Tân Yên, Tỉnh Bắc Giang",07306,24,Xã Nhã Nam,Bắc Ninh,"Xã Nhã Nam, Bắc Ninh",False,
07321,216,24,Xã An Dương,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã An Dương, Huyện Tân Yên, Tỉnh Bắc Giang",07306,24,Xã Nhã Nam,Bắc Ninh,"Xã Nhã Nam, Bắc Ninh",False,
07336,216,24,Xã Cao Xá,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Cao Xá, Huyện Tân Yên, Tỉnh Bắc Giang",07339,24,Xã Tân Yên,Bắc Ninh,"Xã Tân Yên, Bắc Ninh",False,
07330,216,24,Xã Hợp Đức,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Hợp Đức, Huyện Tân Yên, Tỉnh Bắc Giang",07330,24,Xã Phúc Hòa,Bắc Ninh,"Xã Phúc Hòa, Bắc Ninh",False,
07333,216,24,Xã Lam Sơn,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Lam Sơn, Huyện Tân Yên, Tỉnh Bắc Giang",07333,24,Xã Quang Trung,Bắc Ninh,"Xã Quang Trung, Bắc Ninh",False,
07357,216,24,Xã Liên Chung,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Liên Chung, Huyện Tân Yên, Tỉnh Bắc Giang",07330,24,Xã Phúc Hòa,Bắc Ninh,"Xã Phúc Hòa, Bắc Ninh",False,
07327,216,24,Xã Liên Sơn,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Liên Sơn, Huyện Tân Yên, Tỉnh Bắc Giang",07306,24,Xã Nhã Nam,Bắc Ninh,"Xã Nhã Nam, Bắc Ninh",False,
07348,216,24,Xã Ngọc Châu,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Ngọc Châu, Huyện Tân Yên, Tỉnh Bắc Giang",07351,24,Xã Ngọc Thiện,Bắc Ninh,"Xã Ngọc Thiện, Bắc Ninh",False,
07363,216,24,Xã Ngọc Lý,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Ngọc Lý, Huyện Tân Yên, Tỉnh Bắc Giang",07339,24,Xã Tân Yên,Bắc Ninh,"Xã Tân Yên, Bắc Ninh",False,
07360,216,24,Xã Ngọc Thiện,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Ngọc Thiện, Huyện Tân Yên, Tỉnh Bắc Giang",07351,24,Xã Ngọc Thiện,Bắc Ninh,"Xã Ngọc Thiện, Bắc Ninh",False,
07351,216,24,Xã Ngọc Vân,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Ngọc Vân, Huyện Tân Yên, Tỉnh Bắc Giang",07351,24,Xã Ngọc Thiện,Bắc Ninh,"Xã Ngọc Thiện, Bắc Ninh",False,
07324,216,24,Xã Phúc Hòa,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Phúc Hòa, Huyện Tân Yên, Tỉnh Bắc Giang",07330,24,Xã Phúc Hòa,Bắc Ninh,"Xã Phúc Hòa, Bắc Ninh",False,
07315,216,24,Xã Quang Trung,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Quang Trung, Huyện Tân Yên, Tỉnh Bắc Giang",07333,24,Xã Quang Trung,Bắc Ninh,"Xã Quang Trung, Bắc Ninh",False,
07366,216,24,Xã Quế Nham,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Quế Nham, Huyện Tân Yên, Tỉnh Bắc Giang",07228,24,Phường Đa Mai,Bắc Ninh,"Phường Đa Mai, Bắc Ninh",False,
07345,216,24,Xã Song Vân,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Song Vân, Huyện Tân Yên, Tỉnh Bắc Giang",07351,24,Xã Ngọc Thiện,Bắc Ninh,"Xã Ngọc Thiện, Bắc Ninh",False,
07309,216,24,Xã Tân Trung,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Tân Trung, Huyện Tân Yên, Tỉnh Bắc Giang",07306,24,Xã Nhã Nam,Bắc Ninh,"Xã Nhã Nam, Bắc Ninh",False,
07354,216,24,Xã Việt Lập,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Việt Lập, Huyện Tân Yên, Tỉnh Bắc Giang",07339,24,Xã Tân Yên,Bắc Ninh,"Xã Tân Yên, Bắc Ninh",False,
07342,216,24,Xã Việt Ngọc,Huyện Tân Yên,Tỉnh Bắc Giang,"Xã Việt Ngọc, Huyện Tân Yên, Tỉnh Bắc Giang",07351,24,Xã Ngọc Thiện,Bắc Ninh,"Xã Ngọc Thiện, Bắc Ninh",False,
07294,215,24,Thị trấn Bố Hạ,Huyện Yên Thế,Tỉnh Bắc Giang,"Thị trấn Bố Hạ, Huyện Yên Thế, Tỉnh Bắc Giang",07294,24,Xã Bố Hạ,Bắc Ninh,"Xã Bố Hạ, Bắc Ninh",False,
07288,215,24,Thị trấn Phồn Xương,Huyện Yên Thế,Tỉnh Bắc Giang,"Thị trấn Phồn Xương, Huyện Yên Thế, Tỉnh Bắc Giang",07288,24,Xã Yên Thế,Bắc Ninh,"Xã Yên Thế, Bắc Ninh",False,
07285,215,24,Xã An Thượng,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã An Thượng, Huyện Yên Thế, Tỉnh Bắc Giang",07264,24,Xã Tam Tiến,Bắc Ninh,"Xã Tam Tiến, Bắc Ninh",False,
07246,215,24,Xã Canh Nậu,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Canh Nậu, Huyện Yên Thế, Tỉnh Bắc Giang",07246,24,Xã Xuân Lương,Bắc Ninh,"Xã Xuân Lương, Bắc Ninh",False,
07279,215,24,Xã Hương Vĩ,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Hương Vĩ, Huyện Yên Thế, Tỉnh Bắc Giang",07294,24,Xã Bố Hạ,Bắc Ninh,"Xã Bố Hạ, Bắc Ninh",False,
07252,215,24,Xã Tam Tiến,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Tam Tiến, Huyện Yên Thế, Tỉnh Bắc Giang",07264,24,Xã Tam Tiến,Bắc Ninh,"Xã Tam Tiến, Bắc Ninh",False,
07264,215,24,Xã Tiến Thắng,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Tiến Thắng, Huyện Yên Thế, Tỉnh Bắc Giang",07264,24,Xã Tam Tiến,Bắc Ninh,"Xã Tam Tiến, Bắc Ninh",False,
07261,215,24,Xã Tân Hiệp,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Tân Hiệp, Huyện Yên Thế, Tỉnh Bắc Giang",07288,24,Xã Yên Thế,Bắc Ninh,"Xã Yên Thế, Bắc Ninh",False,
07291,215,24,Xã Tân Sỏi,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Tân Sỏi, Huyện Yên Thế, Tỉnh Bắc Giang",07288,24,Xã Yên Thế,Bắc Ninh,"Xã Yên Thế, Bắc Ninh",False,
07249,215,24,Xã Xuân Lương,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Xuân Lương, Huyện Yên Thế, Tỉnh Bắc Giang",07246,24,Xã Xuân Lương,Bắc Ninh,"Xã Xuân Lương, Bắc Ninh",False,
07273,215,24,Xã Đông Sơn,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Đông Sơn, Huyện Yên Thế, Tỉnh Bắc Giang",07294,24,Xã Bố Hạ,Bắc Ninh,"Xã Bố Hạ, Bắc Ninh",False,
07258,215,24,Xã Đồng Hưu,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Đồng Hưu, Huyện Yên Thế, Tỉnh Bắc Giang",07282,24,Xã Đồng Kỳ,Bắc Ninh,"Xã Đồng Kỳ, Bắc Ninh",False,
07282,215,24,Xã Đồng Kỳ,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Đồng Kỳ, Huyện Yên Thế, Tỉnh Bắc Giang",07282,24,Xã Đồng Kỳ,Bắc Ninh,"Xã Đồng Kỳ, Bắc Ninh",False,
07270,215,24,Xã Đồng Lạc,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Đồng Lạc, Huyện Yên Thế, Tỉnh Bắc Giang",07288,24,Xã Yên Thế,Bắc Ninh,"Xã Yên Thế, Bắc Ninh",False,
07243,215,24,Xã Đồng Tiến,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Đồng Tiến, Huyện Yên Thế, Tỉnh Bắc Giang",07246,24,Xã Xuân Lương,Bắc Ninh,"Xã Xuân Lương, Bắc Ninh",False,
07260,215,24,Xã Đồng Tâm,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Đồng Tâm, Huyện Yên Thế, Tỉnh Bắc Giang",07288,24,Xã Yên Thế,Bắc Ninh,"Xã Yên Thế, Bắc Ninh",False,
07255,215,24,Xã Đồng Vương,Huyện Yên Thế,Tỉnh Bắc Giang,"Xã Đồng Vương, Huyện Yên Thế, Tỉnh Bắc Giang",07282,24,Xã Đồng Kỳ,Bắc Ninh,"Xã Đồng Kỳ, Bắc Ninh",False,
07738,213,24,Phường Cảnh Thụy,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Cảnh Thụy, Thành phố Bắc Giang, Tỉnh Bắc Giang",07738,24,Phường Cảnh Thụy,Bắc Ninh,"Phường Cảnh Thụy, Bắc Ninh",False,
07231,213,24,Phường Dĩnh Kế,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Dĩnh Kế, Thành phố Bắc Giang, Tỉnh Bắc Giang",07210,24,Phường Bắc Giang,Bắc Ninh,"Phường Bắc Giang, Bắc Ninh",False,
07441,213,24,Phường Dĩnh Trì,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Dĩnh Trì, Thành phố Bắc Giang, Tỉnh Bắc Giang",07210,24,Phường Bắc Giang,Bắc Ninh,"Phường Bắc Giang, Bắc Ninh",False,
07210,213,24,Phường Hoàng Văn Thụ,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Hoàng Văn Thụ, Thành phố Bắc Giang, Tỉnh Bắc Giang",07210,24,Phường Bắc Giang,Bắc Ninh,"Phường Bắc Giang, Bắc Ninh",False,
07690,213,24,Phường Hương Gián,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Hương Gián, Thành phố Bắc Giang, Tỉnh Bắc Giang",07699,24,Phường Tân Tiến,Bắc Ninh,"Phường Tân Tiến, Bắc Ninh",False,
07216,213,24,Phường Mỹ Độ,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Mỹ Độ, Thành phố Bắc Giang, Tỉnh Bắc Giang",07228,24,Phường Đa Mai,Bắc Ninh,"Phường Đa Mai, Bắc Ninh",False,
07207,213,24,Phường Ngô Quyền,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Ngô Quyền, Thành phố Bắc Giang, Tỉnh Bắc Giang",07210,24,Phường Bắc Giang,Bắc Ninh,"Phường Bắc Giang, Bắc Ninh",False,
07681,213,24,Phường Nham Biền,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Nham Biền, Thành phố Bắc Giang, Tỉnh Bắc Giang",07681,24,Phường Yên Dũng,Bắc Ninh,"Phường Yên Dũng, Bắc Ninh",False,
07708,213,24,Phường Nội Hoàng,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Nội Hoàng, Thành phố Bắc Giang, Tỉnh Bắc Giang",07696,24,Phường Tiền Phong,Bắc Ninh,"Phường Tiền Phong, Bắc Ninh",False,
07705,213,24,Phường Song Khê,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Song Khê, Thành phố Bắc Giang, Tỉnh Bắc Giang",07696,24,Phường Tiền Phong,Bắc Ninh,"Phường Tiền Phong, Bắc Ninh",False,
07222,213,24,Phường Song Mai,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Song Mai, Thành phố Bắc Giang, Tỉnh Bắc Giang",07228,24,Phường Đa Mai,Bắc Ninh,"Phường Đa Mai, Bắc Ninh",False,
07201,213,24,Phường Thọ Xương,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Thọ Xương, Thành phố Bắc Giang, Tỉnh Bắc Giang",07210,24,Phường Bắc Giang,Bắc Ninh,"Phường Bắc Giang, Bắc Ninh",False,
07711,213,24,Phường Tiền Phong,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Tiền Phong, Thành phố Bắc Giang, Tỉnh Bắc Giang",07696,24,Phường Tiền Phong,Bắc Ninh,"Phường Tiền Phong, Bắc Ninh",False,
07213,213,24,Phường Trần Phú,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Trần Phú, Thành phố Bắc Giang, Tỉnh Bắc Giang",07210,24,Phường Bắc Giang,Bắc Ninh,"Phường Bắc Giang, Bắc Ninh",False,
07682,213,24,Phường Tân An,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Tân An, Thành phố Bắc Giang, Tỉnh Bắc Giang",07682,24,Phường Tân An,Bắc Ninh,"Phường Tân An, Bắc Ninh",False,
07717,213,24,Phường Tân Liễu,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Tân Liễu, Thành phố Bắc Giang, Tỉnh Bắc Giang",07681,24,Phường Yên Dũng,Bắc Ninh,"Phường Yên Dũng, Bắc Ninh",False,
07687,213,24,Phường Tân Mỹ,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Tân Mỹ, Thành phố Bắc Giang, Tỉnh Bắc Giang",07228,24,Phường Đa Mai,Bắc Ninh,"Phường Đa Mai, Bắc Ninh",False,
07699,213,24,Phường Tân Tiến,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Tân Tiến, Thành phố Bắc Giang, Tỉnh Bắc Giang",07699,24,Phường Tân Tiến,Bắc Ninh,"Phường Tân Tiến, Bắc Ninh",False,
07225,213,24,Phường Xương Giang,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Xương Giang, Thành phố Bắc Giang, Tỉnh Bắc Giang",07210,24,Phường Bắc Giang,Bắc Ninh,"Phường Bắc Giang, Bắc Ninh",False,
07228,213,24,Phường Đa Mai,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Đa Mai, Thành phố Bắc Giang, Tỉnh Bắc Giang",07228,24,Phường Đa Mai,Bắc Ninh,"Phường Đa Mai, Bắc Ninh",False,
07696,213,24,Phường Đồng Sơn,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Phường Đồng Sơn, Thành phố Bắc Giang, Tỉnh Bắc Giang",07696,24,Phường Tiền Phong,Bắc Ninh,"Phường Tiền Phong, Bắc Ninh",False,
07723,213,24,Xã Lãng Sơn,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Xã Lãng Sơn, Thành phố Bắc Giang, Tỉnh Bắc Giang",07682,24,Phường Tân An,Bắc Ninh,"Phường Tân An, Bắc Ninh",False,
07702,213,24,Xã Quỳnh Sơn,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Xã Quỳnh Sơn, Thành phố Bắc Giang, Tỉnh Bắc Giang",07682,24,Phường Tân An,Bắc Ninh,"Phường Tân An, Bắc Ninh",False,
07729,213,24,Xã Tiến Dũng,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Xã Tiến Dũng, Thành phố Bắc Giang, Tỉnh Bắc Giang",07738,24,Phường Cảnh Thụy,Bắc Ninh,"Phường Cảnh Thụy, Bắc Ninh",False,
07720,213,24,Xã Trí Yên,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Xã Trí Yên, Thành phố Bắc Giang, Tỉnh Bắc Giang",07682,24,Phường Tân An,Bắc Ninh,"Phường Tân An, Bắc Ninh",False,
07741,213,24,Xã Tư Mại,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Xã Tư Mại, Thành phố Bắc Giang, Tỉnh Bắc Giang",07738,24,Phường Cảnh Thụy,Bắc Ninh,"Phường Cảnh Thụy, Bắc Ninh",False,
07714,213,24,Xã Xuân Phú,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Xã Xuân Phú, Thành phố Bắc Giang, Tỉnh Bắc Giang",07699,24,Phường Tân Tiến,Bắc Ninh,"Phường Tân Tiến, Bắc Ninh",False,
07726,213,24,Xã Yên Lư,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Xã Yên Lư, Thành phố Bắc Giang, Tỉnh Bắc Giang",07681,24,Phường Yên Dũng,Bắc Ninh,"Phường Yên Dũng, Bắc Ninh",False,
07750,213,24,Xã Đồng Phúc,Thành phố Bắc Giang,Tỉnh Bắc Giang,"Xã Đồng Phúc, Thành phố Bắc Giang, Tỉnh Bắc Giang",07735,24,Xã Đồng Việt,Bắc Ninh,"Xã Đồng Việt, Bắc Ninh",False,
