provinceCode,isMergedProvince,districtCode,districtType,wardCode,wardType,isMergedWard,isDividedWard,province,district,ward,newProvince,newWard,newWardShort,newProvinceCode,newProvinceLat,newProvinceLon,newWardCode,newWardType,newWardLat,newWardLon,newWardAreaKm2
72,True,705,Huyện,25486.0,Thị trấn,True,False,Tỉnh Tây Ninh,Huyện Tân Biên,Thị trấn Tân Biên,Tỉnh Tây Ninh,Xã Tân Biên,Tân Biên,80,10.6941,106.123,25486,Xã,11.5694,105.925,244.71
72,True,705,Huyện,25489.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Tân Lập,Tỉnh Tây Ninh,Xã Tân Lập,Tân Lập,80,10.6941,106.123,25489,Xã,11.6778,106.04,257.61
72,True,705,Huyện,25492.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Thạnh Bắc,Tỉnh Tây Ninh,Xã Tân Lập,Tân Lập,80,10.6941,106.123,25489,Xã,11.6778,106.04,257.61
72,True,705,Huyện,25495.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Tân Bình,Tỉnh Tây Ninh,Xã Tân Biên,Tân Biên,80,10.6941,106.123,25486,Xã,11.5694,105.925,244.71
72,True,705,Huyện,25498.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Thạnh Bình,Tỉnh Tây Ninh,Xã Thạnh Bình,Thạnh Bình,80,10.6941,106.123,25498,Xã,11.5357,106.059,174.92
72,True,705,Huyện,25501.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Thạnh Tây,Tỉnh Tây Ninh,Xã Tân Biên,Tân Biên,80,10.6941,106.123,25486,Xã,11.5694,105.925,244.71
72,True,705,Huyện,25504.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Hòa Hiệp,Tỉnh Tây Ninh,Xã Phước Vinh,Phước Vinh,80,10.6941,106.123,25591,Xã,11.4551,105.929,165.08
72,True,705,Huyện,25507.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Tân Phong,Tỉnh Tây Ninh,Xã Thạnh Bình,Thạnh Bình,80,10.6941,106.123,25498,Xã,11.5357,106.059,174.92
72,True,705,Huyện,25507.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Tân Phong,Tỉnh Tây Ninh,Xã Tân Phú,Tân Phú,80,10.6941,106.123,25549,Xã,11.4746,106.162,38.6
72,True,705,Huyện,25510.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Mỏ Công,Tỉnh Tây Ninh,Xã Trà Vong,Trà Vong,80,10.6941,106.123,25510,Xã,11.4432,106.057,88.67
72,True,705,Huyện,25510.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Mỏ Công,Tỉnh Tây Ninh,Xã Tân Phú,Tân Phú,80,10.6941,106.123,25549,Xã,11.4746,106.162,38.6
72,True,705,Huyện,25513.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Trà Vong,Tỉnh Tây Ninh,Xã Trà Vong,Trà Vong,80,10.6941,106.123,25510,Xã,11.4432,106.057,88.67
72,True,705,Huyện,25513.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Tân Biên,Xã Trà Vong,Tỉnh Tây Ninh,Xã Tân Phú,Tân Phú,80,10.6941,106.123,25549,Xã,11.4746,106.162,38.6
72,True,706,Huyện,25516.0,Thị trấn,True,False,Tỉnh Tây Ninh,Huyện Tân Châu,Thị trấn Tân Châu,Tỉnh Tây Ninh,Xã Tân Châu,Tân Châu,80,10.6941,106.123,25516,Xã,11.5522,106.149,54.77
72,True,706,Huyện,25519.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Tân Hà,Tỉnh Tây Ninh,Xã Tân Đông,Tân Đông,80,10.6941,106.123,25522,Xã,11.6962,106.213,50.4
72,True,706,Huyện,25522.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Tân Đông,Tỉnh Tây Ninh,Xã Tân Đông,Tân Đông,80,10.6941,106.123,25522,Xã,11.6962,106.213,50.4
72,True,706,Huyện,25525.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Tân Hội,Tỉnh Tây Ninh,Xã Tân Hội,Tân Hội,80,10.6941,106.123,25525,Xã,11.6371,106.165,146.28
72,True,706,Huyện,25528.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Tân Hòa,Tỉnh Tây Ninh,Xã Tân Hòa,Tân Hòa,80,10.6941,106.123,25531,Xã,11.5893,106.373,58.6
72,True,706,Huyện,25531.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Suối Ngô,Tỉnh Tây Ninh,Xã Tân Hòa,Tân Hòa,80,10.6941,106.123,25531,Xã,11.5893,106.373,58.6
72,True,706,Huyện,25534.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Suối Dây,Tỉnh Tây Ninh,Xã Tân Châu,Tân Châu,80,10.6941,106.123,25516,Xã,11.5522,106.149,54.77
72,True,706,Huyện,25534.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Suối Dây,Tỉnh Tây Ninh,Xã Tân Thành,Tân Thành,80,10.6941,106.123,25534,Xã,11.5098,106.269,64.8
72,True,706,Huyện,25537.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Tân Hiệp,Tỉnh Tây Ninh,Xã Tân Hội,Tân Hội,80,10.6941,106.123,25525,Xã,11.6371,106.165,146.28
72,True,706,Huyện,25540.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Thạnh Đông,Tỉnh Tây Ninh,Xã Tân Châu,Tân Châu,80,10.6941,106.123,25516,Xã,11.5522,106.149,54.77
72,True,706,Huyện,25543.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Tân Thành,Tỉnh Tây Ninh,Xã Tân Thành,Tân Thành,80,10.6941,106.123,25534,Xã,11.5098,106.269,64.8
72,True,706,Huyện,25546.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Tân Phú,Tỉnh Tây Ninh,Xã Tân Châu,Tân Châu,80,10.6941,106.123,25516,Xã,11.5522,106.149,54.77
72,True,706,Huyện,25546.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Tân Phú,Tỉnh Tây Ninh,Xã Tân Phú,Tân Phú,80,10.6941,106.123,25549,Xã,11.4746,106.162,38.6
72,True,706,Huyện,25549.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Tân Châu,Xã Tân Hưng,Tỉnh Tây Ninh,Xã Tân Phú,Tân Phú,80,10.6941,106.123,25549,Xã,11.4746,106.162,38.6
72,True,707,Huyện,25552.0,Thị trấn,True,False,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Thị trấn Dương Minh Châu,Tỉnh Tây Ninh,Xã Dương Minh Châu,Dương Minh Châu,80,10.6941,106.123,25552,Xã,11.4016,106.262,177.15
72,True,707,Huyện,25555.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Suối Đá,Tỉnh Tây Ninh,Phường Bình Minh,Bình Minh,80,10.6941,106.123,25480,Phường,11.3841,106.128,23.86
72,True,707,Huyện,25555.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Suối Đá,Tỉnh Tây Ninh,Xã Dương Minh Châu,Dương Minh Châu,80,10.6941,106.123,25552,Xã,11.4016,106.262,177.15
72,True,707,Huyện,25558.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Phan,Tỉnh Tây Ninh,Phường Bình Minh,Bình Minh,80,10.6941,106.123,25480,Phường,11.3841,106.128,23.86
72,True,707,Huyện,25558.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Phan,Tỉnh Tây Ninh,Xã Dương Minh Châu,Dương Minh Châu,80,10.6941,106.123,25552,Xã,11.4016,106.262,177.15
72,True,707,Huyện,25561.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Phước Ninh,Tỉnh Tây Ninh,Xã Cầu Khởi,Cầu Khởi,80,10.6941,106.123,25573,Xã,11.3067,106.241,90.51
72,True,707,Huyện,25564.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Phước Minh,Tỉnh Tây Ninh,Xã Dương Minh Châu,Dương Minh Châu,80,10.6941,106.123,25552,Xã,11.4016,106.262,177.15
72,True,707,Huyện,25564.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Phước Minh,Tỉnh Tây Ninh,Xã Lộc Ninh,Lộc Ninh,80,10.6941,106.123,25579,Xã,11.2917,106.319,67.4
72,True,707,Huyện,25567.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Bàu Năng,Tỉnh Tây Ninh,Phường Ninh Thạnh,Ninh Thạnh,80,10.6941,106.123,25567,Phường,11.3275,106.157,52.66
72,True,707,Huyện,25570.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Chà Là,Tỉnh Tây Ninh,Xã Cầu Khởi,Cầu Khởi,80,10.6941,106.123,25573,Xã,11.3067,106.241,90.51
72,True,707,Huyện,25570.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Chà Là,Tỉnh Tây Ninh,Phường Ninh Thạnh,Ninh Thạnh,80,10.6941,106.123,25567,Phường,11.3275,106.157,52.66
72,True,707,Huyện,25573.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Cầu Khởi,Tỉnh Tây Ninh,Xã Cầu Khởi,Cầu Khởi,80,10.6941,106.123,25573,Xã,11.3067,106.241,90.51
72,True,707,Huyện,25576.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Bến Củi,Tỉnh Tây Ninh,Xã Lộc Ninh,Lộc Ninh,80,10.6941,106.123,25579,Xã,11.2917,106.319,67.4
72,True,707,Huyện,25579.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Lộc Ninh,Tỉnh Tây Ninh,Xã Lộc Ninh,Lộc Ninh,80,10.6941,106.123,25579,Xã,11.2917,106.319,67.4
72,True,707,Huyện,25582.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Dương Minh Châu,Xã Truông Mít,Tỉnh Tây Ninh,Xã Truông Mít,Truông Mít,80,10.6941,106.123,25666,Xã,11.2046,106.294,74.43
72,True,708,Huyện,25585.0,Thị trấn,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Thị trấn Châu Thành,Tỉnh Tây Ninh,Xã Châu Thành,Châu Thành,80,10.6941,106.123,25585,Xã,11.3359,106.048,47.71
72,True,708,Huyện,25588.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Hảo Đước,Tỉnh Tây Ninh,Xã Hảo Đước,Hảo Đước,80,10.6941,106.123,25588,Xã,11.3693,105.993,93.75
72,True,708,Huyện,25591.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Phước Vinh,Tỉnh Tây Ninh,Xã Phước Vinh,Phước Vinh,80,10.6941,106.123,25591,Xã,11.4551,105.929,165.08
72,True,708,Huyện,25594.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Đồng Khởi,Tỉnh Tây Ninh,Xã Châu Thành,Châu Thành,80,10.6941,106.123,25585,Xã,11.3359,106.048,47.71
72,True,708,Huyện,25597.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Thái Bình,Tỉnh Tây Ninh,Xã Châu Thành,Châu Thành,80,10.6941,106.123,25585,Xã,11.3359,106.048,47.71
72,True,708,Huyện,25597.0,Xã,True,True,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Thái Bình,Tỉnh Tây Ninh,Phường Tân Ninh,Tân Ninh,80,10.6941,106.123,25459,Phường,11.3153,106.103,21.35
72,True,708,Huyện,25600.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã An Cơ,Tỉnh Tây Ninh,Xã Hảo Đước,Hảo Đước,80,10.6941,106.123,25588,Xã,11.3693,105.993,93.75
72,True,708,Huyện,25603.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Biên Giới,Tỉnh Tây Ninh,Xã Hòa Hội,Hòa Hội,80,10.6941,106.123,25606,Xã,11.3252,105.923,136.27
72,True,708,Huyện,25606.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Hòa Thạnh,Tỉnh Tây Ninh,Xã Hòa Hội,Hòa Hội,80,10.6941,106.123,25606,Xã,11.3252,105.923,136.27
72,True,708,Huyện,25609.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Trí Bình,Tỉnh Tây Ninh,Xã Hảo Đước,Hảo Đước,80,10.6941,106.123,25588,Xã,11.3693,105.993,93.75
72,True,708,Huyện,25612.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Hòa Hội,Tỉnh Tây Ninh,Xã Hòa Hội,Hòa Hội,80,10.6941,106.123,25606,Xã,11.3252,105.923,136.27
72,True,708,Huyện,25615.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã An Bình,Tỉnh Tây Ninh,Xã Châu Thành,Châu Thành,80,10.6941,106.123,25585,Xã,11.3359,106.048,47.71
72,True,708,Huyện,25618.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Thanh Điền,Tỉnh Tây Ninh,Phường Thanh Điền,Thanh Điền,80,10.6941,106.123,25633,Phường,11.2709,106.086,30.73
72,True,708,Huyện,25621.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Thành Long,Tỉnh Tây Ninh,Xã Ninh Điền,Ninh Điền,80,10.6941,106.123,25621,Xã,11.2357,105.992,152.23
72,True,708,Huyện,25624.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Ninh Điền,Tỉnh Tây Ninh,Xã Ninh Điền,Ninh Điền,80,10.6941,106.123,25621,Xã,11.2357,105.992,152.23
72,True,708,Huyện,25627.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Châu Thành,Xã Long Vĩnh,Tỉnh Tây Ninh,Xã Long Chữ,Long Chữ,80,10.6941,106.123,25684,Xã,11.2062,106.115,92.0
72,True,709,Thị xã,25630.0,Phường,True,False,Tỉnh Tây Ninh,Thị xã Hòa Thành,Phường Long Hoa,Tỉnh Tây Ninh,Phường Long Hoa,Long Hoa,80,10.6941,106.123,25630,Phường,11.26,106.164,55.99
72,True,709,Thị xã,25633.0,Phường,True,False,Tỉnh Tây Ninh,Thị xã Hòa Thành,Phường Hiệp Tân,Tỉnh Tây Ninh,Phường Thanh Điền,Thanh Điền,80,10.6941,106.123,25633,Phường,11.2709,106.086,30.73
72,True,709,Thị xã,25636.0,Phường,True,False,Tỉnh Tây Ninh,Thị xã Hòa Thành,Phường Long Thành Bắc,Tỉnh Tây Ninh,Phường Long Hoa,Long Hoa,80,10.6941,106.123,25630,Phường,11.26,106.164,55.99
72,True,709,Thị xã,25639.0,Xã,True,False,Tỉnh Tây Ninh,Thị xã Hòa Thành,Xã Trường Hòa,Tỉnh Tây Ninh,Phường Long Hoa,Long Hoa,80,10.6941,106.123,25630,Phường,11.26,106.164,55.99
72,True,709,Thị xã,25642.0,Xã,True,False,Tỉnh Tây Ninh,Thị xã Hòa Thành,Xã Trường Đông,Tỉnh Tây Ninh,Phường Long Hoa,Long Hoa,80,10.6941,106.123,25630,Phường,11.26,106.164,55.99
72,True,709,Thị xã,25645.0,Phường,True,False,Tỉnh Tây Ninh,Thị xã Hòa Thành,Phường Long Thành Trung,Tỉnh Tây Ninh,Phường Hòa Thành,Hòa Thành,80,10.6941,106.123,25645,Phường,11.2635,106.113,97.29
72,True,709,Thị xã,25648.0,Xã,True,False,Tỉnh Tây Ninh,Thị xã Hòa Thành,Xã Trường Tây,Tỉnh Tây Ninh,Phường Long Hoa,Long Hoa,80,10.6941,106.123,25630,Phường,11.26,106.164,55.99
72,True,709,Thị xã,25651.0,Xã,True,False,Tỉnh Tây Ninh,Thị xã Hòa Thành,Xã Long Thành Nam,Tỉnh Tây Ninh,Phường Hòa Thành,Hòa Thành,80,10.6941,106.123,25645,Phường,11.2635,106.113,97.29
72,True,710,Huyện,25654.0,Thị trấn,True,False,Tỉnh Tây Ninh,Huyện Gò Dầu,Thị trấn Gò Dầu,Tỉnh Tây Ninh,Phường Gò Dầu,Gò Dầu,80,10.6941,106.123,25654,Phường,11.0751,106.298,43.09
72,True,710,Huyện,25657.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Gò Dầu,Xã Thạnh Đức,Tỉnh Tây Ninh,Xã Thạnh Đức,Thạnh Đức,80,10.6941,106.123,25657,Xã,11.1967,106.203,99.06
72,True,710,Huyện,25660.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Gò Dầu,Xã Cẩm Giang,Tỉnh Tây Ninh,Xã Thạnh Đức,Thạnh Đức,80,10.6941,106.123,25657,Xã,11.1967,106.203,99.06
72,True,710,Huyện,25663.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Gò Dầu,Xã Hiệp Thạnh,Tỉnh Tây Ninh,Xã Phước Thạnh,Phước Thạnh,80,10.6941,106.123,25663,Xã,11.139,106.267,70.89
72,True,710,Huyện,25666.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Gò Dầu,Xã Bàu Đồn,Tỉnh Tây Ninh,Xã Truông Mít,Truông Mít,80,10.6941,106.123,25666,Xã,11.2046,106.294,74.43
72,True,710,Huyện,25669.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Gò Dầu,Xã Phước Thạnh,Tỉnh Tây Ninh,Xã Phước Thạnh,Phước Thạnh,80,10.6941,106.123,25663,Xã,11.139,106.267,70.89
72,True,710,Huyện,25672.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Gò Dầu,Xã Phước Đông,Tỉnh Tây Ninh,Phường Gia Lộc,Gia Lộc,80,10.6941,106.123,25672,Phường,11.0977,106.341,50.26
72,True,710,Huyện,25675.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Gò Dầu,Xã Phước Trạch,Tỉnh Tây Ninh,Xã Phước Thạnh,Phước Thạnh,80,10.6941,106.123,25663,Xã,11.139,106.267,70.89
72,True,710,Huyện,25678.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Gò Dầu,Xã Thanh Phước,Tỉnh Tây Ninh,Phường Gò Dầu,Gò Dầu,80,10.6941,106.123,25654,Phường,11.0751,106.298,43.09
72,True,711,Huyện,25681.0,Thị trấn,True,False,Tỉnh Tây Ninh,Huyện Bến Cầu,Thị trấn Bến Cầu,Tỉnh Tây Ninh,Xã Bến Cầu,Bến Cầu,80,10.6941,106.123,25681,Xã,11.1097,106.195,112.02
72,True,711,Huyện,25684.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Bến Cầu,Xã Long Chữ,Tỉnh Tây Ninh,Xã Long Chữ,Long Chữ,80,10.6941,106.123,25684,Xã,11.2062,106.115,92.0
72,True,711,Huyện,25687.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Bến Cầu,Xã Long Phước,Tỉnh Tây Ninh,Xã Long Chữ,Long Chữ,80,10.6941,106.123,25684,Xã,11.2062,106.115,92.0
72,True,711,Huyện,25690.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Bến Cầu,Xã Long Giang,Tỉnh Tây Ninh,Xã Long Thuận,Long Thuận,80,10.6941,106.123,25702,Xã,11.1271,106.1,65.61
72,True,711,Huyện,25693.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Bến Cầu,Xã Tiên Thuận,Tỉnh Tây Ninh,Xã Bến Cầu,Bến Cầu,80,10.6941,106.123,25681,Xã,11.1097,106.195,112.02
72,True,711,Huyện,25696.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Bến Cầu,Xã Long Khánh,Tỉnh Tây Ninh,Xã Long Thuận,Long Thuận,80,10.6941,106.123,25702,Xã,11.1271,106.1,65.61
72,True,711,Huyện,25699.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Bến Cầu,Xã Lợi Thuận,Tỉnh Tây Ninh,Xã Bến Cầu,Bến Cầu,80,10.6941,106.123,25681,Xã,11.1097,106.195,112.02
72,True,711,Huyện,25702.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Bến Cầu,Xã Long Thuận,Tỉnh Tây Ninh,Xã Long Thuận,Long Thuận,80,10.6941,106.123,25702,Xã,11.1271,106.1,65.61
72,True,711,Huyện,25705.0,Xã,True,False,Tỉnh Tây Ninh,Huyện Bến Cầu,Xã An Thạnh,Tỉnh Tây Ninh,Xã Bến Cầu,Bến Cầu,80,10.6941,106.123,25681,Xã,11.1097,106.195,112.02
72,True,712,Thị xã,25708.0,Phường,True,False,Tỉnh Tây Ninh,Thị xã Trảng Bàng,Phường Trảng Bàng,Tỉnh Tây Ninh,Phường Trảng Bàng,Trảng Bàng,80,10.6941,106.123,25708,Phường,11.0323,106.325,36.97
72,True,712,Thị xã,25711.0,Xã,True,False,Tỉnh Tây Ninh,Thị xã Trảng Bàng,Xã Đôn Thuận,Tỉnh Tây Ninh,Xã Hưng Thuận,Hưng Thuận,80,10.6941,106.123,25711,Xã,11.1551,106.387,102.72
72,True,712,Thị xã,25714.0,Xã,True,False,Tỉnh Tây Ninh,Thị xã Trảng Bàng,Xã Hưng Thuận,Tỉnh Tây Ninh,Xã Hưng Thuận,Hưng Thuận,80,10.6941,106.123,25711,Xã,11.1551,106.387,102.72
72,True,712,Thị xã,25717.0,Phường,True,False,Tỉnh Tây Ninh,Thị xã Trảng Bàng,Phường Lộc Hưng,Tỉnh Tây Ninh,Phường An Tịnh,An Tịnh,80,10.6941,106.123,25732,Phường,11.0572,106.407,78.44
72,True,712,Thị xã,25720.0,Phường,True,False,Tỉnh Tây Ninh,Thị xã Trảng Bàng,Phường Gia Lộc,Tỉnh Tây Ninh,Phường Gia Lộc,Gia Lộc,80,10.6941,106.123,25672,Phường,11.0977,106.341,50.26
72,True,712,Thị xã,25723.0,Phường,True,False,Tỉnh Tây Ninh,Thị xã Trảng Bàng,Phường Gia Bình,Tỉnh Tây Ninh,Phường Gò Dầu,Gò Dầu,80,10.6941,106.123,25654,Phường,11.0751,106.298,43.09
72,True,712,Thị xã,25729.0,Xã,True,False,Tỉnh Tây Ninh,Thị xã Trảng Bàng,Xã Phước Bình,Tỉnh Tây Ninh,Xã Phước Chỉ,Phước Chỉ,80,10.6941,106.123,25729,Xã,11.0172,106.231,82.84
72,True,712,Thị xã,25732.0,Phường,True,False,Tỉnh Tây Ninh,Thị xã Trảng Bàng,Phường An Tịnh,Tỉnh Tây Ninh,Phường An Tịnh,An Tịnh,80,10.6941,106.123,25732,Phường,11.0572,106.407,78.44
72,True,712,Thị xã,25735.0,Phường,True,False,Tỉnh Tây Ninh,Thị xã Trảng Bàng,Phường An Hòa,Tỉnh Tây Ninh,Phường Trảng Bàng,Trảng Bàng,80,10.6941,106.123,25708,Phường,11.0323,106.325,36.97
72,True,712,Thị xã,25738.0,Xã,True,False,Tỉnh Tây Ninh,Thị xã Trảng Bàng,Xã Phước Chỉ,Tỉnh Tây Ninh,Xã Phước Chỉ,Phước Chỉ,80,10.6941,106.123,25729,Xã,11.0172,106.231,82.84
74,True,718,Thành phố,25741.0,Phường,True,True,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Hiệp Thành,Thành phố Hồ Chí Minh,Phường Phú Lợi,Phú Lợi,79,10.9926,106.638,25750,Phường,10.9861,106.676,17.956
74,True,718,Thành phố,25741.0,Phường,True,True,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Hiệp Thành,Thành phố Hồ Chí Minh,Phường Thủ Dầu Một,Thủ Dầu Một,79,10.9926,106.638,25747,Phường,10.969,106.661,15.682
74,True,718,Thành phố,25744.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Lợi,Thành phố Hồ Chí Minh,Phường Phú Lợi,Phú Lợi,79,10.9926,106.638,25750,Phường,10.9861,106.676,17.956
74,True,718,Thành phố,25747.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Cường,Thành phố Hồ Chí Minh,Phường Thủ Dầu Một,Thủ Dầu Một,79,10.9926,106.638,25747,Phường,10.969,106.661,15.682
74,True,718,Thành phố,25750.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Hòa,Thành phố Hồ Chí Minh,Phường Phú Lợi,Phú Lợi,79,10.9926,106.638,25750,Phường,10.9861,106.676,17.956
74,True,718,Thành phố,25753.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Thọ,Thành phố Hồ Chí Minh,Phường Thủ Dầu Một,Thủ Dầu Một,79,10.9926,106.638,25747,Phường,10.969,106.661,15.682
74,True,718,Thành phố,25756.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Chánh Nghĩa,Thành phố Hồ Chí Minh,Phường Thủ Dầu Một,Thủ Dầu Một,79,10.9926,106.638,25747,Phường,10.969,106.661,15.682
74,True,718,Thành phố,25759.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Định Hòa,Thành phố Hồ Chí Minh,Phường Chánh Hiệp,Chánh Hiệp,79,10.9926,106.638,25771,Phường,11.0127,106.64,19.664
74,True,718,Thành phố,25760.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Hòa Phú,Thành phố Hồ Chí Minh,Phường Bình Dương,Bình Dương,79,10.9926,106.638,25760,Phường,11.0528,106.687,58.157
74,True,718,Thành phố,25762.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Mỹ,Thành phố Hồ Chí Minh,Phường Bình Dương,Bình Dương,79,10.9926,106.638,25760,Phường,11.0528,106.687,58.157
74,True,718,Thành phố,25763.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Tân,Thành phố Hồ Chí Minh,Phường Bình Dương,Bình Dương,79,10.9926,106.638,25760,Phường,11.0528,106.687,58.157
74,True,718,Thành phố,25765.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Tân An,Thành phố Hồ Chí Minh,Phường Phú An,Phú An,79,10.9926,106.638,25768,Phường,11.0654,106.579,35.192
74,True,718,Thành phố,25768.0,Phường,True,True,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Hiệp An,Thành phố Hồ Chí Minh,Phường Chánh Hiệp,Chánh Hiệp,79,10.9926,106.638,25771,Phường,11.0127,106.64,19.664
74,True,718,Thành phố,25768.0,Phường,True,True,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Hiệp An,Thành phố Hồ Chí Minh,Phường Phú An,Phú An,79,10.9926,106.638,25768,Phường,11.0654,106.579,35.192
74,True,718,Thành phố,25771.0,Phường,True,False,Tỉnh Bình Dương,Thành phố Thủ Dầu Một,Phường Tương Bình Hiệp,Thành phố Hồ Chí Minh,Phường Chánh Hiệp,Chánh Hiệp,79,10.9926,106.638,25771,Phường,11.0127,106.64,19.664
